date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
22:20:44	40982/40982	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:38:30%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_text_word-spacing	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit6926.html	(from https://www.w3schools.com/css/css_text.asp)
22:20:44	41015/41015	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:38:17%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_text-shadow	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit9f9b.html	(from https://www.w3schools.com/css/css_text.asp)
22:20:45	41134/41134	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2019:10:07%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_text_white-space	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit96c9.html	(from https://www.w3schools.com/css/css_text.asp)
22:20:45	41337/41337	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:20%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_vertical-align	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit0c65.html	(from https://www.w3schools.com/css/css_text.asp)
22:20:46	91968/91968	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:20%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_text1	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercisebce8.html	(from https://www.w3schools.com/css/css_text.asp)
22:20:46	91644/91644	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:20%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_text2	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercise354d.html	(from https://www.w3schools.com/css/css_text.asp)
22:20:46	92921/92921	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:21%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_text3	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercise944a.html	(from https://www.w3schools.com/css/css_text.asp)
22:20:47	92248/92248	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:21%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_text4	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercise5f98.html	(from https://www.w3schools.com/css/css_text.asp)
22:20:47	93674/93674	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:22%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_text5	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exerciseff1f.html	(from https://www.w3schools.com/css/css_text.asp)
22:20:48	2732/2732	---M--	200	added ('OK')	image/gif	etag:%22209ee7517a8cf1:0%22	https://www.w3schools.com/css/serif.gif	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/serif.gif	(from https://www.w3schools.com/css/css_font.asp)
22:20:48	42386/42386	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:14:21%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_font-family	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit4238.html	(from https://www.w3schools.com/css/css_font.asp)
22:20:48	41155/41155	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:28:30%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_font-style	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit74fb.html	(from https://www.w3schools.com/css/css_font.asp)
22:20:49	42292/42292	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:35:56%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_font-size_px	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitbc1d.html	(from https://www.w3schools.com/css/css_font.asp)
22:20:49	41321/41321	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:58:21%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_font-size_em	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit2806.html	(from https://www.w3schools.com/css/css_font.asp)
22:20:49	41219/41219	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:17:20%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_font-size_percent_em	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitff7e.html	(from https://www.w3schools.com/css/css_font.asp)
22:20:50	41186/41186	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:32:39%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_font-weight	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitf616.html	(from https://www.w3schools.com/css/css_font.asp)
22:20:50	41281/41281	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:25%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_font_responsive	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit6eab.html	(from https://www.w3schools.com/css/css_font.asp)
22:20:51	41035/41035	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2019:08:05%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_font-variant	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit193f.html	(from https://www.w3schools.com/css/css_font.asp)
22:20:51	42557/42557	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2019:01:59%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_font	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit46ae.html	(from https://www.w3schools.com/css/css_font.asp)
22:20:51	91961/91961	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:26%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_font1	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercisec910.html	(from https://www.w3schools.com/css/css_font.asp)
22:20:52	91668/91668	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:26%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_font2	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exerciseddfd.html	(from https://www.w3schools.com/css/css_font.asp)
22:20:52	91931/91931	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:26%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_font3	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercise9ef2.html	(from https://www.w3schools.com/css/css_font.asp)
22:20:53	91656/91656	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:27%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_font4	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercisecd8d.html	(from https://www.w3schools.com/css/css_font.asp)
22:20:53	93290/93290	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:27%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_font5	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercisee5bc.html	(from https://www.w3schools.com/css/css_font.asp)
22:20:54	31000/31000	---MCZ	200	added ('OK')	text/css	etag:W/%225afd4910-7918%22	https://cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/cdnjs.cloudflare.com/ajax/libs/font-awesome/4.7.0/css/font-awesome.min.css	(from https://www.w3schools.com/css/css_icons.asp)
22:20:54	41524/41524	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2013:57:59%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_icons_fa	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit62fd.html	(from https://www.w3schools.com/css/css_icons.asp)
22:20:54	496/496	---M-Z	200	added ('OK')	text/html	etag:%220dbaf4a331ad21:0%22	https://www.w3schools.com/css/trycss_icons_bs_ifr.htm	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/trycss_icons_bs_ifr.html	(from https://www.w3schools.com/css/css_icons.asp)
22:20:55	41661/41661	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:00:54%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_icons_bs	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit1e02.html	(from https://www.w3schools.com/css/css_icons.asp)
22:20:55	457/457	---M-Z	200	added ('OK')	text/html	etag:%221280846359d21:0%22	https://www.w3schools.com/css/trycss_icons_google_ifr.htm	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/trycss_icons_google_ifr.html	(from https://www.w3schools.com/css/css_icons.asp)
22:20:55	41576/41576	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:02:37%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_icons_google	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit4b54.html	(from https://www.w3schools.com/css/css_icons.asp)
22:20:56	40950/40950	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:57:49%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_link_all	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitaf1e.html	(from https://www.w3schools.com/css/css_link.asp)
22:20:56	41352/41352	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:40:09%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_link	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit9cfd.html	(from https://www.w3schools.com/css/css_link.asp)
22:20:57	41324/41324	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2019:58:51%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_link_decoration	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit56a1.html	(from https://www.w3schools.com/css/css_link.asp)
22:20:57	41330/41330	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:10:18%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_link_background	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitafeb.html	(from https://www.w3schools.com/css/css_link.asp)
22:20:57	41192/41192	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:16:30%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_link_advanced	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit051c.html	(from https://www.w3schools.com/css/css_link.asp)
22:20:58	43179/43179	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:54:32%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_link2	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitb066.html	(from https://www.w3schools.com/css/css_link.asp)
22:20:58	41181/41181	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:21:10%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_link_advanced2	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitf6ca.html	(from https://www.w3schools.com/css/css_link.asp)
22:20:58	41697/41697	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:57:16%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_cursor	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit8646.html	(from https://www.w3schools.com/css/css_link.asp)
22:20:59	91671/91671	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:33%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_link1	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercise94c9.html	(from https://www.w3schools.com/css/css_link.asp)
22:20:59	92476/92476	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:33%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_link2	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercise0377.html	(from https://www.w3schools.com/css/css_link.asp)
22:21:00	93305/93305	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:34%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_link3	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercise953c.html	(from https://www.w3schools.com/css/css_link.asp)
22:21:00	94603/94603	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:34%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_link4	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercise233d.html	(from https://www.w3schools.com/css/css_link.asp)
22:21:00	41429/41429	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:26:48%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_list-style-type_ex	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit4ab9.html	(from https://www.w3schools.com/css/css_list.asp)
22:21:01	40980/40980	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:55:05%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_list-style-image	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitf2b7.html	(from https://www.w3schools.com/css/css_list.asp)
22:21:01	42137/42137	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:32:59%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_list-style-position	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitfa9c.html	(from https://www.w3schools.com/css/css_list.asp)
22:21:02	41148/41148	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:35:41%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_list-style_none	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit10fb.html	(from https://www.w3schools.com/css/css_list.asp)
22:21:02	40982/40982	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:24:17%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_list-style	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitc76e.html	(from https://www.w3schools.com/css/css_list.asp)
22:21:02	41276/41276	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:40:37%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_list-style_colors	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitf009.html	(from https://www.w3schools.com/css/css_list.asp)
22:21:03	41090/41090	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:10:14%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_list-style-red-border	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit91e9.html	(from https://www.w3schools.com/css/css_list.asp)
22:21:03	41159/41159	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:31:41%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_list-style-border	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit896a.html	(from https://www.w3schools.com/css/css_list.asp)
22:21:04	43662/43662	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:18:10%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_list-style-type_all	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit3139.html	(from https://www.w3schools.com/css/css_list.asp)
22:21:04	92251/92251	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:38%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_list1	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercise44e0.html	(from https://www.w3schools.com/css/css_list.asp)
22:21:05	91771/91771	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:39%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_list2	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercise805f.html	(from https://www.w3schools.com/css/css_list.asp)
22:21:05	92230/92230	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:39%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_list3	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercise25a5.html	(from https://www.w3schools.com/css/css_list.asp)
22:21:05	92871/92871	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:39%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_list4	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exerciseb248.html	(from https://www.w3schools.com/css/css_list.asp)
22:21:06	42429/42429	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:26:43%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_fancy	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitfbac.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:06	401/401	---M-Z	200	added ('OK')	text/html	etag:%222fd50d2728cd41:0%22	https://www.w3schools.com/css/trycss_table_border_iframe.htm	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/trycss_table_border_iframe.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:06	41140/41140	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2018:23:50%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_border	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit7d2f.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:07	457/457	---M-Z	200	added ('OK')	text/html	etag:%22c14b4cf728cd41:0%22	https://www.w3schools.com/css/trycss_table_border-collapse_iframe.htm	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/trycss_table_border-collapse_iframe.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:07	41340/41340	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:00:46%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_border-collapse	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit0bfc.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:07	435/435	---M-Z	200	added ('OK')	text/html	etag:%22325533d1728cd41:0%22	https://www.w3schools.com/css/trycss_table_border2_iframe.htm	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/trycss_table_border2_iframe.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:08	41170/41170	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:02:07%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_border2	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryite0cd.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:08	613/613	---M-Z	200	added ('OK')	text/html	etag:%221629fed8728cd41:0%22	https://www.w3schools.com/css/trycss_table_width_iframe.htm	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/trycss_table_width_iframe.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:09	42753/42753	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:05:20%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_width	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitfa95.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:09	618/618	---M-Z	200	added ('OK')	text/html	etag:%22925f8ce728cd41:0%22	https://www.w3schools.com/css/trycss_table_align_iframe.htm	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/trycss_table_align_iframe.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:09	41524/41524	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:02:15%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_align	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitefd0.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:10	640/640	---M-Z	200	added ('OK')	text/html	etag:%2236b93fd8728cd41:0%22	https://www.w3schools.com/css/trycss_table_vertical-align_iframe.htm	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/trycss_table_vertical-align_iframe.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:10	41588/41588	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:07:06%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_vertical-align	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitb6fe.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:10	642/642	---M-Z	200	added ('OK')	text/html	etag:%22fc4b13d0728cd41:0%22	https://www.w3schools.com/css/trycss_table_border-padding_iframe.htm	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/trycss_table_border-padding_iframe.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:11	41548/41548	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:21:35%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_padding	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryite0b2.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:11	41535/41535	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2019:59:02%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_border_divider	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit55d6.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:12	41546/41546	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2014:46:50%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_hover	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit147b.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:12	41554/41554	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2017:03:29%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_striped	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit68c5.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:12	41519/41519	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2016:21:07%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_color	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryitf3ff.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:13	42486/42486	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2015:44:27%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_responsive	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit4335.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:13	41704/41704	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:48%20GMT	https://www.w3schools.com/css/tryit.asp?filename=trycss_table_caption-side	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/tryit7a2e.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:14	96962/96962	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:48%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_table1	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercise80ae.html	(from https://www.w3schools.com/css/css_table.asp)
22:21:14	92014/92014	---M-Z	200	added ('OK')	text/html	date:Mon,%2014%20Oct%202019%2020:20:49%20GMT	https://www.w3schools.com/css/exercise.asp?filename=exercise_table2	C:/Users/11802988/Desktop/w3schools%20CSS%20offline/w3schools%20CSS%20offline/www.w3schools.com/css/exercised2f9.html	(from https://www.w3schools.com/css/css_table.asp)
